Date|Value
04/03/2024 02:09:52|15.6
04/03/2024 02:24:52|15.5
04/03/2024 02:39:52|15.6
04/03/2024 02:54:52|15.5
04/03/2024 03:09:52|15.5
04/03/2024 03:24:52|15.4
04/03/2024 03:39:52|15.4
04/03/2024 03:54:52|15.4
04/03/2024 04:09:52|15.3
04/03/2024 04:24:52|15.3
04/03/2024 04:39:52|15.3
04/03/2024 04:54:51|15.3
04/03/2024 05:09:51|15.4
04/03/2024 05:24:51|15.6
04/03/2024 05:39:51|15.7
04/03/2024 05:54:51|15.8
04/03/2024 06:09:51|15.8
04/03/2024 06:24:51|15.7
04/03/2024 06:39:51|15.7
04/03/2024 06:54:51|15.7
04/03/2024 07:09:51|15.7
04/03/2024 07:24:51|15.7
04/03/2024 07:39:51|15.7
04/03/2024 07:54:51|15.8
04/03/2024 08:09:51|15.7
04/03/2024 08:24:51|15.7
04/03/2024 08:39:51|15.7
04/03/2024 08:54:51|15.7
04/03/2024 09:09:51|15.7
04/03/2024 09:24:51|15.8
04/03/2024 09:39:51|16
04/03/2024 09:54:50|16
04/03/2024 10:09:50|15.8
04/03/2024 10:24:50|15.9
04/03/2024 10:39:50|15.8
04/03/2024 10:54:50|15.9
04/03/2024 11:09:50|16.2
04/03/2024 11:24:50|16.2
04/03/2024 11:39:50|16.2
04/03/2024 11:54:50|16.2
04/03/2024 12:09:50|16.1
04/03/2024 12:24:50|16.2
04/03/2024 12:39:50|16.2
04/03/2024 12:54:50|16.1
04/03/2024 13:09:50|16.2
04/03/2024 13:24:50|16.2
04/03/2024 13:39:50|16.2
04/03/2024 13:54:50|16.1
04/03/2024 14:09:50|16.1
04/03/2024 14:24:50|16.1
04/03/2024 14:39:50|16.1
04/03/2024 14:54:50|16.1
04/03/2024 15:09:49|16.1
04/03/2024 15:24:49|16.1
04/03/2024 15:39:49|16.1
04/03/2024 15:54:49|16.1
04/03/2024 16:09:49|16.1
04/03/2024 16:24:49|16.1
04/03/2024 16:39:49|16.1
04/03/2024 16:54:49|16.1
04/03/2024 17:09:49|16
04/03/2024 17:24:49|16
04/03/2024 17:39:49|16
04/03/2024 17:54:49|15.9
04/03/2024 18:09:49|15.9
04/03/2024 18:24:49|15.9
04/03/2024 18:39:49|15.8
04/03/2024 18:54:49|15.8
04/03/2024 19:09:49|15.8
04/03/2024 19:24:49|15.8
04/03/2024 19:39:49|15.8
04/03/2024 19:54:49|15.7
04/03/2024 20:09:48|15.7
04/03/2024 20:24:48|15.7
04/03/2024 20:39:48|15.7
04/03/2024 20:54:48|15.7
04/03/2024 21:09:48|15.7
04/03/2024 21:24:48|15.6
04/03/2024 21:39:48|15.6
04/03/2024 21:54:48|15.6
04/03/2024 22:09:48|15.6
04/03/2024 22:24:48|15.6
04/03/2024 22:39:48|15.6
04/03/2024 22:54:48|15.6
04/03/2024 23:09:48|15.5
04/03/2024 23:24:48|15.5
04/03/2024 23:39:48|15.5
04/03/2024 23:54:48|15.5
04/04/2024 00:09:48|15.4
04/04/2024 00:24:48|15.4
04/04/2024 00:39:48|15.4
04/04/2024 00:54:48|15.4
04/04/2024 01:09:47|15.4
04/04/2024 01:24:47|15.3
04/04/2024 01:39:47|15.3
04/04/2024 01:54:47|15.3
04/04/2024 02:09:47|15.2
04/04/2024 02:24:47|15.2
04/04/2024 02:39:47|15.2
04/04/2024 02:54:47|15.2
04/04/2024 03:09:47|15.2
04/04/2024 03:24:47|15.1
04/04/2024 03:39:47|15.1
04/04/2024 03:54:47|15.1
04/04/2024 04:09:47|15.1
04/04/2024 04:24:47|15.1
04/04/2024 04:39:47|15
04/04/2024 04:54:47|15
04/04/2024 05:09:47|15.1
04/04/2024 05:24:47|15.2
04/04/2024 05:39:47|15.4
04/04/2024 05:54:47|15.5
04/04/2024 06:09:47|15.5
04/04/2024 06:24:46|15.5
04/04/2024 06:39:46|15.5
04/04/2024 06:54:46|15.5
04/04/2024 07:09:46|15.6
04/04/2024 07:24:46|15.6
04/04/2024 07:39:46|15.6
04/04/2024 07:54:46|15.6
04/04/2024 08:09:46|15.7
04/04/2024 08:24:46|15.7
04/04/2024 08:39:46|15.8
04/04/2024 08:54:46|15.7
04/04/2024 09:09:46|15.7
04/04/2024 09:24:46|15.9
04/04/2024 09:39:46|15.8
04/04/2024 09:54:46|16.2
04/04/2024 10:09:46|16.6
04/04/2024 10:24:46|16.4
04/04/2024 10:39:46|16.3
04/04/2024 10:54:46|16.3
04/04/2024 11:09:46|16.3
04/04/2024 11:24:45|16.3
04/04/2024 11:39:45|16.4
04/04/2024 11:54:45|16.3
04/04/2024 12:09:45|16.3
04/04/2024 12:24:45|16.3
04/04/2024 12:39:45|16.3
04/04/2024 12:54:45|16.2
04/04/2024 13:09:45|16.2
04/04/2024 13:24:45|16.2
04/04/2024 13:39:45|16.1
04/04/2024 13:54:45|16.4
04/04/2024 14:09:45|16.5
04/04/2024 14:24:45|16.5
04/04/2024 14:39:45|16.6
04/04/2024 14:54:45|16.6
04/04/2024 15:09:45|16.5
04/04/2024 15:24:45|16.5
04/04/2024 15:39:45|16.4
04/04/2024 15:54:45|16.4
04/04/2024 16:09:45|16.4
04/04/2024 16:24:45|16.4
04/04/2024 16:39:44|16.4
04/04/2024 16:54:44|16.3
04/04/2024 17:09:44|16.3
04/04/2024 17:24:44|16.2
04/04/2024 17:39:44|16.3
04/04/2024 17:54:44|16.3
04/04/2024 18:09:44|16.2
04/04/2024 18:24:44|16.2
04/04/2024 18:39:44|16.2
04/04/2024 18:54:44|16.2
04/04/2024 19:09:44|16.1
04/04/2024 19:24:44|16.1
04/04/2024 19:39:44|16.1
04/04/2024 19:54:44|16.1
04/04/2024 20:09:44|16.1
04/04/2024 20:24:44|16
04/04/2024 20:39:44|16
04/04/2024 20:54:44|16
04/04/2024 21:09:44|16
04/04/2024 21:24:44|16
04/04/2024 21:39:43|15.9
04/04/2024 21:54:43|15.9
04/04/2024 22:09:43|15.9
04/04/2024 22:24:43|15.9
04/04/2024 22:39:43|15.8
04/04/2024 22:54:43|15.9
04/04/2024 23:09:43|15.8
04/04/2024 23:24:43|15.8
04/04/2024 23:39:43|15.8
04/04/2024 23:54:43|15.8
04/05/2024 00:09:43|15.7
04/05/2024 00:24:43|15.7
04/05/2024 00:39:43|15.7
04/05/2024 00:54:43|15.7
04/05/2024 01:09:43|15.7
04/05/2024 01:24:43|15.7
04/05/2024 01:39:43|15.6
04/05/2024 01:54:43|15.6
04/05/2024 02:09:43|15.6
04/05/2024 02:24:43|15.6
04/05/2024 02:39:42|15.5
04/05/2024 02:54:42|15.5
04/05/2024 03:09:42|15.5
04/05/2024 03:24:42|15.5
04/05/2024 03:39:42|15.4
04/05/2024 03:54:42|15.5
04/05/2024 04:09:42|15.4
04/05/2024 04:24:42|15.4
04/05/2024 04:39:42|15.4
04/05/2024 04:54:42|15.3
04/05/2024 05:09:42|15.3
04/05/2024 05:24:42|15.5
04/05/2024 05:39:42|15.7
04/05/2024 05:54:42|15.7
04/05/2024 06:09:42|15.8
04/05/2024 06:24:42|15.8
04/05/2024 06:39:42|15.7
04/05/2024 06:54:42|15.7
04/05/2024 07:09:42|15.7
04/05/2024 07:24:42|15.7
04/05/2024 07:39:42|15.7
04/05/2024 07:54:41|15.7
04/05/2024 08:09:41|15.7
04/05/2024 08:24:41|15.7
04/05/2024 08:39:41|15.7
04/05/2024 08:54:41|15.7
04/05/2024 09:09:41|15.7
04/05/2024 09:24:41|15.8
04/05/2024 09:39:41|15.9
04/05/2024 09:54:41|15.9
04/05/2024 10:09:41|16
04/05/2024 10:24:41|16.1
04/05/2024 10:39:41|16.7
04/05/2024 10:54:41|16.5
04/05/2024 11:09:41|16.5
04/05/2024 11:24:41|16.4
04/05/2024 11:39:41|16.4
04/05/2024 11:54:41|16.5
04/05/2024 12:09:41|16.5
04/05/2024 12:24:41|16.5
04/05/2024 12:39:41|16.4
04/05/2024 12:54:40|16.4
04/05/2024 13:09:40|16.7
04/05/2024 13:24:40|16.7
04/05/2024 13:39:40|16.6
04/05/2024 13:54:40|16.8
04/05/2024 14:09:40|16.8
04/05/2024 14:24:40|16.8
04/05/2024 14:39:40|16.9
04/05/2024 14:54:40|16.8
04/05/2024 15:09:40|16.8
04/05/2024 15:24:40|16.8
04/05/2024 15:39:40|16.8
04/05/2024 15:54:40|16.8
04/05/2024 16:09:40|16.8
04/05/2024 16:24:40|16.8
04/05/2024 16:39:40|16.8
04/05/2024 16:54:40|16.8
04/05/2024 17:09:40|16.8
04/05/2024 17:24:40|16.9
04/05/2024 17:39:40|16.8
04/05/2024 17:54:39|16.8
04/05/2024 18:09:39|16.9
04/05/2024 18:24:39|16.9
04/05/2024 18:39:39|16.9
04/05/2024 18:54:39|16.8
04/05/2024 19:09:39|16.9
04/05/2024 19:24:39|16.8
04/05/2024 19:39:39|16.8
04/05/2024 19:54:39|16.8
04/05/2024 20:09:39|16.9
04/05/2024 20:24:39|16.9
04/05/2024 20:39:39|16.9
04/05/2024 20:54:39|16.9
04/05/2024 21:09:39|16.9
04/05/2024 21:24:39|16.9
04/05/2024 21:39:39|16.8
04/05/2024 21:54:39|16.9
04/05/2024 22:09:39|16.9
04/05/2024 22:24:39|16.9
04/05/2024 22:39:39|16.9
04/05/2024 22:54:39|16.9
04/05/2024 23:09:38|16.9
04/05/2024 23:24:38|16.9
04/05/2024 23:39:38|16.9
04/05/2024 23:54:38|16.9
04/06/2024 00:09:38|16.9
04/06/2024 00:24:38|16.9
04/06/2024 00:39:38|16.9
04/06/2024 00:54:38|16.9
04/06/2024 01:09:38|16.9
04/06/2024 01:24:38|16.9
04/06/2024 01:39:38|16.9
04/06/2024 01:54:38|16.9
04/06/2024 02:09:38|16.9
04/06/2024 02:24:38|16.9
04/06/2024 02:39:38|16.9
04/06/2024 02:54:38|16.9
04/06/2024 03:09:38|16.8
04/06/2024 03:24:38|16.9
04/06/2024 03:39:38|16.9
04/06/2024 03:54:38|16.9
04/06/2024 04:09:37|16.9
04/06/2024 04:24:37|16.8
04/06/2024 04:39:37|16.8
04/06/2024 04:54:37|16.8
04/06/2024 05:09:37|16.9
04/06/2024 05:24:37|16.9
04/06/2024 05:39:37|17
04/06/2024 05:54:37|17.1
04/06/2024 06:09:37|17.1
04/06/2024 06:24:37|17.1
04/06/2024 06:39:37|17.1
04/06/2024 06:54:37|17.1
04/06/2024 07:09:37|17.1
04/06/2024 07:24:37|17.1
04/06/2024 07:39:37|17.2
04/06/2024 07:54:37|17.1
04/06/2024 08:09:37|17.2
04/06/2024 08:24:37|17.2
04/06/2024 08:39:37|17.2
04/06/2024 08:54:37|17.2
04/06/2024 09:09:36|17.2
04/06/2024 09:24:36|17.2
04/06/2024 09:39:36|17.3
04/06/2024 09:54:36|17.5
04/06/2024 10:09:36|17.6
04/06/2024 10:24:36|17.6
04/06/2024 10:39:36|17.6
04/06/2024 10:54:36|17.7
04/06/2024 11:09:36|17.7
04/06/2024 11:24:36|17.8
04/06/2024 11:39:36|17.8
04/06/2024 11:54:36|17.8
04/06/2024 12:09:36|17.9
04/06/2024 12:24:36|17.9
04/06/2024 12:39:36|18
04/06/2024 12:54:36|18
04/06/2024 13:09:36|18.1
04/06/2024 13:24:36|18.1
04/06/2024 13:39:36|18.2
04/06/2024 13:54:36|18.2
04/06/2024 14:09:35|18.3
04/06/2024 14:24:35|18.3
04/06/2024 14:39:35|18.4
04/06/2024 14:54:35|18.4
04/06/2024 15:09:35|18.5
04/06/2024 15:24:35|18.5
04/06/2024 15:39:35|18.5
04/06/2024 15:54:35|18.5
04/06/2024 16:09:35|18.6
04/06/2024 16:24:35|18.6
04/06/2024 16:39:35|18.6
04/06/2024 16:54:35|18.6
04/06/2024 17:09:35|18.7
04/06/2024 17:24:35|18.7
04/06/2024 17:39:35|18.7
04/06/2024 17:54:35|18.7
04/06/2024 18:09:35|18.8
04/06/2024 18:24:35|18.8
04/06/2024 18:39:35|18.8
04/06/2024 18:54:35|18.9
04/06/2024 19:09:34|18.9
04/06/2024 19:24:34|18.9
04/06/2024 19:39:34|18.9
04/06/2024 19:54:34|18.9
04/06/2024 20:09:34|19
04/06/2024 20:24:34|19
04/06/2024 20:39:34|19
04/06/2024 20:54:34|19.1
04/06/2024 21:09:34|19.1
04/06/2024 21:24:34|19
04/06/2024 21:39:34|19.1
04/06/2024 21:54:34|19.1
04/06/2024 22:09:34|19.1
04/06/2024 22:24:34|19.1
04/06/2024 22:39:34|19.1
04/06/2024 22:54:34|19.1
04/06/2024 23:09:34|19.1
04/06/2024 23:24:34|19.1
04/06/2024 23:39:34|19.1
04/06/2024 23:54:34|19.1
04/07/2024 00:09:33|19.1
04/07/2024 00:24:33|19.1
04/07/2024 00:39:33|19.1
04/07/2024 00:54:33|19.1
04/07/2024 01:09:33|19.1
04/07/2024 01:24:33|19.1
04/07/2024 01:39:33|19.1
04/07/2024 01:54:33|19.1
04/07/2024 02:09:33|19
04/07/2024 02:24:33|19
04/07/2024 02:39:33|19
04/07/2024 02:54:33|19
04/07/2024 03:09:33|19
04/07/2024 03:24:33|19
04/07/2024 03:39:33|18.9
04/07/2024 03:54:33|18.9
04/07/2024 04:09:33|18.9
04/07/2024 04:24:33|18.9
04/07/2024 04:39:33|18.8
04/07/2024 04:54:33|18.8
04/07/2024 05:09:32|18.8
04/07/2024 05:24:32|18.8
04/07/2024 05:39:32|18.9
04/07/2024 05:54:32|18.9
04/07/2024 06:09:32|18.9
04/07/2024 06:24:32|18.9
04/07/2024 06:39:32|18.8
04/07/2024 06:54:32|18.9
04/07/2024 07:09:32|18.8
04/07/2024 07:24:32|18.8
04/07/2024 07:39:32|18.9
04/07/2024 07:54:32|19
04/07/2024 08:09:32|19.1
04/07/2024 08:24:32|19
04/07/2024 08:39:32|19
04/07/2024 08:54:32|19.1
04/07/2024 09:09:32|19.2
04/07/2024 09:24:32|19.1
04/07/2024 09:39:32|19.2
04/07/2024 09:54:31|19.2
04/07/2024 10:09:31|19.4
04/07/2024 10:24:31|19.4
04/07/2024 10:39:31|19.4
04/07/2024 10:54:31|19.4
04/07/2024 11:09:31|19.4
04/07/2024 11:24:31|19.4
04/07/2024 11:39:31|19.4
04/07/2024 11:54:31|19.5
04/07/2024 12:09:31|19.5
04/07/2024 12:24:31|19.5
04/07/2024 12:39:31|19.5
04/07/2024 12:54:31|19.6
04/07/2024 13:09:31|19.8
04/07/2024 13:24:31|20
04/07/2024 13:39:31|20
04/07/2024 13:54:31|19.9
04/07/2024 14:09:31|19.9
04/07/2024 14:24:31|19.9
04/07/2024 14:39:31|19.9
04/07/2024 14:54:30|19.9
04/07/2024 15:09:30|19.8
04/07/2024 15:24:30|19.9
04/07/2024 15:39:30|19.9
04/07/2024 15:54:30|19.8
04/07/2024 16:09:30|19.9
04/07/2024 16:24:30|20
04/07/2024 16:39:30|19.9
04/07/2024 16:54:30|19.9
04/07/2024 17:09:30|19.9
04/07/2024 17:24:30|19.9
04/07/2024 17:39:30|20
04/07/2024 17:54:30|20
04/07/2024 18:09:30|20
04/07/2024 18:24:30|20
04/07/2024 18:39:30|20
04/07/2024 18:54:30|20
04/07/2024 19:09:30|20
04/07/2024 19:24:30|20
04/07/2024 19:39:30|20.1
04/07/2024 19:54:29|20.1
04/07/2024 20:09:29|20.1
04/07/2024 20:24:29|20.1
04/07/2024 20:39:29|20.1
04/07/2024 20:54:29|20.1
04/07/2024 21:09:29|20.1
04/07/2024 21:24:29|20.1
04/07/2024 21:39:29|20
04/07/2024 21:54:29|20.1
04/07/2024 22:09:29|20.1
04/07/2024 22:24:29|20.1
04/07/2024 22:39:29|20.1
04/07/2024 22:54:29|20.1
04/07/2024 23:09:29|20
04/07/2024 23:24:29|20
04/07/2024 23:39:29|20
04/07/2024 23:54:29|20.1
04/08/2024 00:09:29|20
04/08/2024 00:24:29|20
04/08/2024 00:39:28|20.1
04/08/2024 00:54:28|20
04/08/2024 01:09:28|20
04/08/2024 01:24:28|20
04/08/2024 01:39:28|20
04/08/2024 01:54:28|20
04/08/2024 02:09:28|19.9
04/08/2024 02:24:28|19.9
04/08/2024 02:39:28|19.9
04/08/2024 03:09:28|19.8
04/08/2024 03:24:28|19.8
04/08/2024 03:39:28|19.8
04/08/2024 04:09:28|19.7
04/08/2024 04:24:28|19.8
04/08/2024 04:39:28|19.8
04/08/2024 05:24:28|19.7
04/08/2024 05:39:27|19.7
04/08/2024 06:09:27|19.7
04/08/2024 06:24:27|19.7
04/08/2024 06:39:27|19.6
04/08/2024 07:09:27|19.7
04/08/2024 07:24:27|19.6
04/08/2024 07:39:27|19.6
04/08/2024 07:54:27|19.6
04/08/2024 08:09:27|19.6
04/08/2024 08:24:27|19.6
04/08/2024 08:39:27|19.6
04/08/2024 09:09:27|19.6
04/08/2024 09:24:27|19.6
04/08/2024 09:39:27|19.7
04/08/2024 09:54:27|19.6
04/08/2024 10:09:27|19.7
04/08/2024 10:24:27|19.7
04/08/2024 10:39:26|19.7
04/08/2024 10:54:26|19.7
04/08/2024 11:09:26|19.7
04/08/2024 11:24:26|19.7
04/08/2024 11:39:26|19.8
04/08/2024 11:54:26|19.8
04/08/2024 12:09:26|19.8
04/08/2024 12:24:26|19.8
04/08/2024 12:39:26|19.9
04/08/2024 12:54:26|19.8
04/08/2024 13:09:26|19.9
04/08/2024 13:24:26|19.9
04/08/2024 13:39:26|19.9
04/08/2024 13:54:26|19.9
04/08/2024 14:09:26|20
04/08/2024 14:24:26|20.1
04/08/2024 14:39:26|20.1
04/08/2024 14:54:26|20.1
04/08/2024 15:09:26|20.2
04/08/2024 15:24:26|20.2
04/08/2024 15:39:25|20.2
04/08/2024 15:54:25|20.3
04/08/2024 16:09:25|20.3
04/08/2024 16:24:25|20.4
04/08/2024 16:39:25|20.4
04/08/2024 16:54:25|20.5
04/08/2024 17:09:25|20.5
04/08/2024 17:24:25|20.5
04/08/2024 17:39:25|20.5
04/08/2024 17:54:25|20.5
04/08/2024 18:09:25|20.6
04/08/2024 18:24:25|20.7
04/08/2024 18:39:25|20.7
04/08/2024 18:54:25|20.7
04/08/2024 19:09:25|20.7
04/08/2024 19:24:25|20.7
04/08/2024 19:39:25|20.8
04/08/2024 19:54:25|20.8
04/08/2024 20:09:25|20.8
04/08/2024 20:24:24|20.8
04/08/2024 20:39:24|20.8
04/08/2024 20:54:24|20.9
04/08/2024 21:09:24|20.9
04/08/2024 21:24:24|20.8
04/08/2024 21:39:24|20.9
04/08/2024 21:54:24|20.9
04/08/2024 22:09:24|20.9
04/08/2024 22:24:24|20.9
04/08/2024 22:39:24|20.9
04/08/2024 22:54:24|20.9
04/08/2024 23:09:24|20.9
04/08/2024 23:24:24|20.9
04/08/2024 23:39:24|21
04/08/2024 23:54:24|21
04/09/2024 00:09:24|20.9
04/09/2024 00:24:24|21
04/09/2024 00:39:24|21
04/09/2024 00:54:24|21
04/09/2024 01:09:24|20.9
04/09/2024 01:24:23|20.9
04/09/2024 01:39:23|21
04/09/2024 01:54:23|21
04/09/2024 02:09:23|20.9
04/09/2024 02:24:23|21
04/09/2024 02:39:23|21
04/09/2024 02:54:23|20.9
04/09/2024 03:09:23|20.9
04/09/2024 03:24:23|20.9
04/09/2024 03:39:23|20.9
04/09/2024 03:54:23|20.9
04/09/2024 04:09:23|20.9
04/09/2024 04:24:23|20.9
04/09/2024 04:39:23|20.9
04/09/2024 04:54:23|20.9
04/09/2024 05:09:23|20.8
04/09/2024 05:24:23|20.8
04/09/2024 05:39:23|20.8
04/09/2024 05:54:23|20.8
04/09/2024 06:09:22|20.8
04/09/2024 06:24:22|20.8
04/09/2024 06:39:22|20.9
04/09/2024 06:54:22|20.8
04/09/2024 07:09:22|20.8
04/09/2024 07:24:22|20.8
04/09/2024 07:39:22|20.8
04/09/2024 07:54:22|20.8
04/09/2024 08:09:22|20.8
04/09/2024 08:24:22|20.8
04/09/2024 08:39:22|20.8
04/09/2024 08:54:22|20.8
04/09/2024 09:09:22|20.9
04/09/2024 09:24:22|20.9
04/09/2024 09:39:22|20.9
04/09/2024 09:54:22|21.1
04/09/2024 10:09:22|21.2
04/09/2024 10:24:22|21.3
04/09/2024 10:39:22|21.3
04/09/2024 10:54:22|21.3
04/09/2024 11:09:21|21.3
04/09/2024 11:24:21|21.2
04/09/2024 11:39:21|21.2
04/09/2024 11:54:21|21.2
04/09/2024 12:09:21|21.2
04/09/2024 12:24:21|21.2
04/09/2024 12:39:21|21.2
04/09/2024 12:54:21|21.3
04/09/2024 13:09:21|21.3
04/09/2024 13:24:21|21.3
04/09/2024 13:39:21|21.3
04/09/2024 13:54:21|21.4
04/09/2024 14:09:21|21.4
04/09/2024 14:24:21|21.5
04/09/2024 14:39:21|21.6
04/09/2024 14:54:21|21.6
04/09/2024 15:09:21|21.6
04/09/2024 15:24:21|21.6
04/09/2024 15:39:21|21.6
04/09/2024 15:54:21|21.6
04/09/2024 16:09:20|21.6
04/09/2024 16:24:20|21.6
04/09/2024 16:39:20|21.6
04/09/2024 16:54:20|21.6
04/09/2024 17:09:20|21.6
04/09/2024 17:24:20|21.7
04/09/2024 17:39:20|21.7
04/09/2024 17:54:20|21.7
04/09/2024 18:09:20|21.7
04/09/2024 18:24:20|21.7
04/09/2024 18:39:20|21.7
04/09/2024 18:54:20|21.7
04/09/2024 19:09:20|21.7
04/09/2024 19:24:20|21.7
04/09/2024 19:39:20|21.7
04/09/2024 19:54:20|21.7
04/09/2024 20:09:20|21.7
04/09/2024 20:24:20|21.7
04/09/2024 20:39:20|21.6
04/09/2024 20:54:19|21.6
04/09/2024 21:09:19|21.6
04/09/2024 21:24:19|21.6
04/09/2024 21:39:19|21.5
04/09/2024 21:54:19|21.5
04/09/2024 22:09:19|21.5
04/09/2024 22:24:19|21.4
04/09/2024 22:39:19|21.4
04/09/2024 22:54:19|21.3
04/09/2024 23:09:19|21.4
04/09/2024 23:24:19|21.3
04/09/2024 23:39:19|21.3
04/09/2024 23:54:19|21.3
04/10/2024 00:09:19|21.2
04/10/2024 00:24:19|21.2
04/10/2024 00:39:19|21.1
04/10/2024 00:54:19|21.1
04/10/2024 01:09:19|21.1
04/10/2024 01:24:19|21
04/10/2024 01:39:19|20.9
04/10/2024 01:54:18|20.9
04/10/2024 02:09:18|20.8
04/10/2024 02:24:18|20.8
04/10/2024 02:39:18|20.8
04/10/2024 02:54:18|20.7
04/10/2024 03:09:18|20.7
04/10/2024 03:24:18|20.6
04/10/2024 03:39:18|20.5
04/10/2024 03:54:18|20.5
04/10/2024 04:09:18|20.4
04/10/2024 04:24:18|20.4
04/10/2024 04:39:18|20.4
04/10/2024 04:54:18|20.3
04/10/2024 05:09:18|20.3
04/10/2024 05:24:18|20.2
04/10/2024 05:39:18|20.1
04/10/2024 05:54:18|20.1
04/10/2024 06:09:18|20.1
04/10/2024 06:24:18|20
04/10/2024 06:39:17|20
04/10/2024 06:54:17|20
04/10/2024 07:09:17|19.9
04/10/2024 07:24:17|19.9
04/10/2024 07:39:17|19.9
04/10/2024 07:54:17|19.8
04/10/2024 08:09:17|19.8
04/10/2024 08:24:17|19.7
04/10/2024 08:39:17|19.7
04/10/2024 08:54:17|19.7
04/10/2024 09:09:17|19.6
04/10/2024 09:24:17|19.6
04/10/2024 09:39:17|19.6
04/10/2024 09:54:17|19.6
04/10/2024 10:09:17|19.5
04/10/2024 10:24:17|19.6
04/10/2024 10:39:17|19.7
04/10/2024 10:54:17|19.7
04/10/2024 11:09:17|19.6
04/10/2024 11:24:17|19.8
04/10/2024 11:39:16|19.8
04/10/2024 11:54:16|19.7
04/10/2024 12:09:16|19.7
04/10/2024 12:24:16|19.7
04/10/2024 12:39:16|19.8
04/10/2024 12:54:16|19.8
04/10/2024 13:09:16|19.8
04/10/2024 13:24:16|19.8
04/10/2024 13:39:16|19.8
04/10/2024 13:54:16|19.7
04/10/2024 14:09:16|19.6
04/10/2024 14:24:16|19.6
04/10/2024 14:39:16|19.7
04/10/2024 14:54:16|19.7
04/10/2024 15:09:16|19.6
04/10/2024 15:24:16|19.5
04/10/2024 15:39:16|19.5
04/10/2024 15:54:16|19.5
04/10/2024 16:09:16|19.4
04/10/2024 16:24:16|19.4
04/10/2024 16:39:15|19.4
04/10/2024 16:54:15|19.4
04/10/2024 17:09:15|19.3
04/10/2024 17:24:15|19.3
04/10/2024 17:39:15|19.3
04/10/2024 17:54:15|19.3
04/10/2024 18:09:15|19.2
04/10/2024 18:24:15|19.3
04/10/2024 18:39:15|19.2
04/10/2024 18:54:15|19.2
04/10/2024 19:09:15|19.2
04/10/2024 19:24:15|19.1
04/10/2024 19:39:15|19.1
04/10/2024 19:54:15|19.1
04/10/2024 20:09:15|19
04/10/2024 20:24:15|19
04/10/2024 20:39:15|19
04/10/2024 20:54:15|19
04/10/2024 21:09:15|19
04/10/2024 21:24:15|18.9
04/10/2024 21:39:14|18.9
04/10/2024 21:54:14|18.8
04/10/2024 22:09:14|18.8
04/10/2024 22:24:14|18.8
04/10/2024 22:39:14|18.7
04/10/2024 22:54:14|18.7
04/10/2024 23:09:14|18.6
04/10/2024 23:24:14|18.6
04/10/2024 23:39:14|18.5
04/10/2024 23:54:14|18.5
04/11/2024 00:09:14|18.4
04/11/2024 00:24:14|18.4
04/11/2024 00:39:14|18.4
04/11/2024 00:54:14|18.4
04/11/2024 01:09:14|18.2
04/11/2024 01:24:14|18.2
04/11/2024 01:39:14|18.2
04/11/2024 01:54:14|18.1
04/11/2024 02:09:14|18.1
04/11/2024 02:24:14|18
04/11/2024 02:39:13|18
04/11/2024 02:54:13|17.9
04/11/2024 03:09:13|17.9
04/11/2024 03:24:13|17.8
04/11/2024 03:39:13|17.8
04/11/2024 03:54:13|17.7
04/11/2024 04:09:13|17.7
04/11/2024 04:24:13|17.6
04/11/2024 04:39:13|17.5
04/11/2024 04:54:13|17.5
04/11/2024 05:09:13|17.5
04/11/2024 05:24:13|17.6
04/11/2024 05:39:13|17.6
04/11/2024 05:54:13|17.6
04/11/2024 06:09:13|17.6
04/11/2024 06:24:13|17.5
04/11/2024 06:39:13|17.5
04/11/2024 06:54:13|17.5
04/11/2024 07:09:13|17.5
04/11/2024 07:24:12|17.5
04/11/2024 07:39:12|17.5
04/11/2024 07:54:12|17.4
04/11/2024 08:09:12|17.4
04/11/2024 08:24:12|17.4
04/11/2024 08:39:12|17.3
04/11/2024 08:54:12|17.4
04/11/2024 09:09:12|17.3
04/11/2024 09:24:12|17.3
04/11/2024 09:39:12|17.3
04/11/2024 09:54:12|17.3
04/11/2024 10:09:12|17.3
04/11/2024 10:24:12|17.3
04/11/2024 10:39:12|17.3
04/11/2024 10:54:12|17.3
04/11/2024 11:09:12|17.3
04/11/2024 11:24:12|17.3
04/11/2024 11:39:12|17.3
04/11/2024 11:54:12|17.4
04/11/2024 12:09:12|17.4
04/11/2024 12:24:12|17.4
04/11/2024 12:39:11|17.4
04/11/2024 12:54:11|17.5
04/11/2024 13:09:11|17.6
04/11/2024 13:24:11|17.7
04/11/2024 13:39:11|17.7
04/11/2024 13:54:11|17.7
04/11/2024 14:09:11|17.8
04/11/2024 14:24:11|17.8
04/11/2024 14:39:11|17.9
04/11/2024 14:54:11|17.9
04/11/2024 15:09:11|17.9
04/11/2024 15:24:11|18
04/11/2024 15:39:11|17.9
04/11/2024 15:54:11|17.9
04/11/2024 16:09:11|18
04/11/2024 16:24:11|18
04/11/2024 16:39:11|17.9
04/11/2024 16:54:11|18
04/11/2024 17:09:11|18
04/11/2024 17:24:11|18
04/11/2024 17:39:10|18
04/11/2024 17:54:10|18
04/11/2024 18:09:10|18
04/11/2024 18:24:10|18
04/11/2024 18:39:10|17.9
04/11/2024 18:54:10|18
04/11/2024 19:09:10|18
04/11/2024 19:24:10|18
04/11/2024 19:39:10|18
04/11/2024 19:54:10|18
